"Date","Price","Open","High","Low","Vol.","Change %"
"May 27, 2011","23,154.5","22,913.5","23,181.5","22,883.5","-","1.14%"
"May 26, 2011","22,893.5","22,856.5","22,967.5","22,811.5","-","0.64%"
"May 25, 2011","22,748.5","22,590.5","22,783.5","22,474.5","-","0.10%"
"May 24, 2011","22,725.5","22,696.5","22,762.5","22,632.5","-","0.44%"
"May 23, 2011","22,626.5","22,889.5","22,904.5","22,626.5","-","-2.34%"
"May 20, 2011","23,167.5","23,192.5","23,236.5","23,114.5","-","0.11%"
"May 19, 2011","23,141.5","23,047.5","23,238.5","22,985.5","-","0.78%"
"May 18, 2011","22,962.5","22,868.5","23,039.5","22,856.5","-","0.83%"
"May 17, 2011","22,772.5","22,757.5","22,883.5","22,662.5","-","-0.01%"
"May 16, 2011","22,775.5","22,937.5","23,065.5","22,775.5","-","-2.22%"
"May 13, 2011","23,291.5","22,965.5","23,328.5","22,814.5","-","1.82%"
"May 12, 2011","22,875.5","23,137.5","23,137.5","22,839.5","-","-1.13%"
"May 11, 2011","23,137.5","23,307.5","23,405.5","23,081.5","-","-0.11%"
"May 10, 2011","23,163.5","23,163.5","23,163.5","23,163.5","-","0.02%"
"May 09, 2011","23,159.5","23,045.5","23,231.5","23,034.5","-","0.77%"
"May 06, 2011","22,981.5","22,856.5","23,052.5","22,807.5","-","-0.60%"
"May 05, 2011","23,120.5","23,053.5","23,151.5","22,976.5","-","0.21%"
"May 04, 2011","23,071.5","23,333.5","23,377.5","23,034.5","-","-1.36%"
"May 03, 2011","23,390.5","23,591.5","23,784.5","23,390.5","-","-0.51%"
"Apr 29, 2011","23,510.5","23,580.5","23,664.5","23,455.5","-","-0.38%"
"Apr 28, 2011","23,600.5","24,050.5","24,160.5","23,600.5","-","-0.99%"
"Apr 27, 2011","23,836.5","24,177.5","24,282.5","23,792.5","-","-0.52%"
"Apr 26, 2011","23,961.5","23,991.5","24,087.5","23,815.5","-","-0.59%"
"Apr 22, 2011","24,103.5","24,103.5","24,103.5","24,103.5","-","-0.09%"
"Apr 21, 2011","24,125.5","24,066.5","24,199.5","24,031.5","-","1.02%"
"Apr 20, 2011","23,881.5","23,666.5","23,881.5","23,624.5","-","1.82%"
"Apr 19, 2011","23,454.5","23,641.5","23,647.5","23,418.5","-","-1.44%"
"Apr 18, 2011","23,797.5","23,932.5","24,156.5","23,724.5","-","-0.80%"
"Apr 15, 2011","23,988.5","24,090.5","24,253.5","23,870.5","-","-0.05%"
"Apr 14, 2011","23,999.5","23,999.5","24,070.5","23,896.5","-","-0.58%"
"Apr 13, 2011","24,139.5","23,926.5","24,215.5","23,850.5","-","0.75%"
"Apr 12, 2011","23,959.5","24,198.5","24,199.5","23,922.5","-","-1.47%"
"Apr 11, 2011","24,316.5","24,410.5","24,479.5","24,242.5","-","-0.49%"
"Apr 08, 2011","24,436.5","24,315.5","24,478.5","24,249.5","-","0.57%"
"Apr 07, 2011","24,298.5","24,327.5","24,375.5","24,210.5","-","0.00%"
"Apr 06, 2011","24,298.5","24,229.5","24,336.5","24,113.5","-","0.47%"
"Apr 05, 2011","24,184.5","24,184.5","24,184.5","24,184.5","-","-0.04%"
"Apr 04, 2011","24,193.5","23,940.5","24,193.5","23,905.5","-","1.46%"
"Apr 01, 2011","23,845.5","23,585.5","23,845.5","23,476.5","-","1.38%"
"Mar 31, 2011","23,520.5","23,508.5","23,594.5","23,456.5","-","0.35%"
"Mar 30, 2011","23,439.5","23,215.5","23,512.5","23,168.5","-","1.81%"
"Mar 29, 2011","23,023.5","22,993.5","23,129.5","22,947.5","-","-0.03%"
"Mar 28, 2011","23,031.5","23,087.5","23,260.5","22,919.5","-","-0.50%"
"Mar 25, 2011","23,146.5","23,185.5","23,195.5","23,075.5","-","0.97%"
"Mar 24, 2011","22,923.5","22,893.5","23,151.5","22,852.5","-","0.55%"
"Mar 23, 2011","22,797.5","22,737.5","22,832.5","22,686.5","-","-0.05%"
"Mar 22, 2011","22,809.5","22,641.5","22,881.5","22,612.5","-","0.90%"
"Mar 21, 2011","22,605.5","22,458.5","22,673.5","22,346.5","-","1.62%"
"Mar 18, 2011","22,245.5","22,386.5","22,441.5","22,245.5","-","0.32%"
"Mar 17, 2011","22,173.5","22,274.5","22,454.5","22,100.5","-","-2.01%"
"Mar 16, 2011","22,627.5","22,609.5","22,777.5","22,497.5","-","0.25%"
"Mar 15, 2011","22,570.5","23,087.5","23,111.5","22,169.5","-","-3.02%"
"Mar 14, 2011","23,272.5","23,109.5","23,308.5","23,004.5","-","0.34%"
"Mar 11, 2011","23,192.5","23,390.5","23,485.5","23,039.5","-","-1.83%"
"Mar 10, 2011","23,625.5","23,775.5","23,795.5","23,514.5","-","-0.50%"
"Mar 09, 2011","23,743.5","23,801.5","23,899.5","23,743.5","-","-0.03%"
"Mar 08, 2011","23,750.5","23,279.5","23,750.5","23,220.5","-","1.85%"
"Mar 07, 2011","23,318.5","23,151.5","23,434.5","23,082.5","-","-0.05%"
"Mar 04, 2011","23,329.5","23,308.5","23,469.5","23,302.5","-","1.46%"
"Mar 03, 2011","22,993.5","23,037.5","23,287.5","22,993.5","-","0.24%"
"Mar 02, 2011","22,937.5","23,084.5","23,129.5","22,823.5","-","-1.85%"
"Mar 01, 2011","23,370.5","23,299.5","23,442.5","23,195.5","-","0.36%"
"Feb 28, 2011","23,286.5","22,854.5","23,354.5","22,778.5","-","1.70%"
"Feb 25, 2011","22,896.5","22,636.5","23,039.5","22,625.5","-","1.43%"
"Feb 24, 2011","22,574.5","22,864.5","23,047.5","22,469.5","-","-1.61%"
"Feb 23, 2011","22,944.5","22,962.5","23,029.5","22,836.5","-","-0.05%"
"Feb 22, 2011","22,955.5","23,198.5","23,198.5","22,920.5","-","-2.14%"
"Feb 21, 2011","23,457.5","23,499.5","23,565.5","23,432.5","-","-0.67%"
"Feb 18, 2011","23,615.5","23,293.5","23,615.5","23,273.5","-","1.38%"
"Feb 17, 2011","23,294.5","23,166.5","23,294.5","23,040.5","-","0.84%"
"Feb 16, 2011","23,100.5","22,977.5","23,174.5","22,783.5","-","0.76%"
"Feb 15, 2011","22,926.5","23,006.5","23,072.5","22,854.5","-","-0.69%"
"Feb 14, 2011","23,086.5","22,889.5","23,161.5","22,858.5","-","1.45%"
"Feb 11, 2011","22,755.5","22,690.5","22,826.5","22,417.5","-","0.23%"
"Feb 10, 2011","22,703.5","23,069.5","23,069.5","22,633.5","-","-1.74%"
"Feb 09, 2011","23,105.5","23,451.5","23,566.5","23,070.5","-","-1.25%"
"Feb 08, 2011","23,398.5","23,602.5","23,622.5","23,368.5","-","-0.45%"
"Feb 07, 2011","23,503.5","24,008.5","24,016.5","23,467.5","-","-1.87%"
"Feb 04, 2011","23,952.5","23,952.5","23,952.5","23,952.5","-","-0.02%"
"Feb 02, 2011","23,956.5","23,645.5","23,956.5","23,645.5","-","2.14%"
"Feb 01, 2011","23,454.5","23,454.5","23,533.5","23,406.5","-","0.27%"
"Jan 31, 2011","23,392.5","23,276.5","23,536.5","23,259.5","-","-0.88%"
"Jan 28, 2011","23,600.5","23,809.5","23,809.5","23,567.5","-","-0.81%"
"Jan 27, 2011","23,792.5","23,778.5","24,039.5","23,727.5","-","-0.31%"
"Jan 26, 2011","23,865.5","23,814.5","24,011.5","23,656.5","-","0.37%"
"Jan 25, 2011","23,776.5","23,925.5","24,020.5","23,776.5","-","-0.27%"
"Jan 24, 2011","23,840.5","24,028.5","24,028.5","23,768.5","-","-0.13%"
"Jan 23, 2011","23,871.5","23,871.5","23,871.5","23,871.5","-","-0.02%"
"Jan 21, 2011","23,876.5","24,011.5","24,153.5","23,839.5","-","-0.54%"
"Jan 20, 2011","24,006.5","24,254.5","24,254.5","23,966.5","-","-1.55%"
"Jan 19, 2011","24,384.5","24,344.5","24,460.5","24,266.5","-","0.74%"
"Jan 18, 2011","24,204.5","24,194.5","24,415.5","24,091.5","-","-0.03%"
"Jan 17, 2011","24,211.5","24,373.5","24,392.5","24,097.5","-","-0.57%"
"Jan 14, 2011","24,351.5","24,283.5","24,351.5","24,199.5","-","0.35%"
"Jan 13, 2011","24,267.5","24,327.5","24,381.5","24,236.5","-","0.20%"
"Jan 12, 2011","24,219.5","23,839.5","24,219.5","23,814.5","-","1.85%"
"Jan 11, 2011","23,779.5","23,589.5","23,893.5","23,522.5","-","1.06%"
"Jan 10, 2011","23,529.5","23,671.5","23,812.5","23,489.5","-","-0.76%"
"Jan 07, 2011","23,710.5","23,791.5","23,918.5","23,674.5","-","-0.35%"
"Jan 06, 2011","23,794.5","23,835.5","23,843.5","23,722.5","-","0.16%"
"Jan 05, 2011","23,755.5","23,603.5","23,793.5","23,579.5","-","0.33%"
"Jan 04, 2011","23,678.5","23,386.5","23,680.5","23,386.5","-","1.23%"
"Jan 03, 2011","23,390.5","23,180.5","23,463.5","23,063.5","-","1.63%"
"Dec 31, 2010","23,014.5","23,074.5","23,143.5","23,014.5","-","-0.02%"
"Dec 30, 2010","23,018.5","22,938.5","23,164.5","22,886.5","-","0.06%"
"Dec 29, 2010","23,005.5","22,697.5","23,005.5","22,644.5","-","1.74%"
"Dec 28, 2010","22,611.5","22,674.5","22,685.5","22,385.5","-","-0.76%"
"Dec 24, 2010","22,785.5","22,865.5","22,925.5","22,742.5","-","-0.42%"
"Dec 23, 2010","22,880.5","23,098.5","23,173.5","22,845.5","-","-0.83%"
"Dec 22, 2010","23,071.5","23,037.5","23,198.5","23,001.5","-","0.37%"
"Dec 21, 2010","22,985.5","22,757.5","23,061.5","22,692.5","-","1.25%"
"Dec 20, 2010","22,702.5","22,671.5","22,737.5","22,380.5","-","0.01%"
"Dec 17, 2010","22,699.5","22,644.5","22,737.5","22,490.5","-","0.75%"
"Dec 16, 2010","22,529.5","22,961.5","23,004.5","22,529.5","-","-1.79%"
"Dec 15, 2010","22,939.5","23,333.5","23,361.5","22,838.5","-","-1.88%"
"Dec 14, 2010","23,378.5","23,409.5","23,421.5","23,315.5","-","0.20%"
"Dec 13, 2010","23,332.5","23,330.5","23,544.5","23,231.5","-","0.61%"
"Dec 12, 2010","23,191.5","23,191.5","23,191.5","23,191.5","-","0.06%"
"Dec 10, 2010","23,176.5","23,033.5","23,220.5","22,938.5","-","0.15%"
"Dec 09, 2010","23,141.5","23,217.5","23,260.5","23,065.5","-","0.29%"
"Dec 08, 2010","23,075.5","23,382.5","23,390.5","22,969.5","-","-1.62%"
"Dec 07, 2010","23,454.5","23,135.5","23,500.5","23,076.5","-","1.26%"
"Dec 06, 2010","23,162.5","23,447.5","23,627.5","23,162.5","-","-0.46%"
"Dec 03, 2010","23,269.5","23,475.5","23,537.5","23,269.5","-","-0.46%"
"Dec 02, 2010","23,376.5","23,575.5","23,596.5","23,376.5","-","0.52%"
"Dec 01, 2010","23,254.5","22,990.5","23,359.5","22,823.5","-","1.07%"
"Nov 30, 2010","23,008.5","23,058.5","23,193.5","22,820.5","-","-0.96%"
"Nov 29, 2010","23,230.5","22,819.5","23,230.5","22,757.5","-","1.55%"
"Nov 26, 2010","22,876.5","22,991.5","23,110.5","22,768.5","-","-0.68%"
"Nov 25, 2010","23,032.5","23,153.5","23,292.5","22,996.5","-","0.45%"
"Nov 24, 2010","22,929.5","23,097.5","23,202.5","22,929.5","-","0.02%"
"Nov 23, 2010","22,925.5","23,314.5","23,352.5","22,854.5","-","-2.74%"
"Nov 22, 2010","23,571.5","23,458.5","23,652.5","23,418.5","-","-0.27%"
"Nov 19, 2010","23,636.5","23,623.5","23,677.5","23,220.5","-","0.34%"
"Nov 18, 2010","23,556.5","23,384.5","23,633.5","23,293.5","-","1.47%"
"Nov 17, 2010","23,214.5","23,434.5","23,593.5","23,144.5","-","-1.61%"
"Nov 16, 2010","23,594.5","23,928.5","24,034.5","23,517.5","-","-1.42%"
"Nov 15, 2010","23,933.5","24,331.5","24,385.5","23,933.5","-","-1.10%"
"Nov 12, 2010","24,198.5","24,453.5","24,562.5","24,160.5","-","-1.95%"
"Nov 11, 2010","24,680.5","24,515.5","24,848.5","24,460.5","-","1.07%"
"Nov 10, 2010","24,418.5","24,584.5","24,695.5","24,398.5","-","-1.18%"
"Nov 09, 2010","24,710.5","24,808.5","24,909.5","24,637.5","-","-0.78%"
"Nov 08, 2010","24,904.5","24,782.5","24,943.5","24,701.5","-","0.43%"
"Nov 05, 2010","24,798.5","24,811.5","24,877.5","24,684.5","-","1.01%"
"Nov 04, 2010","24,549.5","24,338.5","24,549.5","24,284.5","-","2.02%"
"Nov 03, 2010","24,062.5","23,721.5","24,138.5","23,618.5","-","1.63%"
"Nov 02, 2010","23,675.5","23,542.5","23,675.5","23,495.5","-","0.11%"
"Nov 01, 2010","23,649.5","23,266.5","23,649.5","23,263.5","-","2.87%"
"Oct 29, 2010","22,989.5","23,094.5","23,177.5","22,812.5","-","-0.61%"
"Oct 28, 2010","23,129.5","23,192.5","23,241.5","23,094.5","-","0.23%"
"Oct 27, 2010","23,077.5","23,586.5","23,700.5","23,077.5","-","-2.12%"
"Oct 26, 2010","23,576.5","23,619.5","23,675.5","23,543.5","-","-0.56%"
"Oct 25, 2010","23,708.5","23,570.5","23,823.5","23,545.5","-","0.97%"
"Oct 22, 2010","23,480.5","23,654.5","23,688.5","23,480.5","-","-0.87%"
"Oct 21, 2010","23,685.5","23,677.5","23,765.5","23,464.5","-","0.50%"
"Oct 20, 2010","23,566.5","23,544.5","23,711.5","23,352.5","-","-1.05%"
"Oct 19, 2010","23,817.5","23,592.5","23,817.5","23,568.5","-","1.55%"
"Oct 18, 2010","23,454.5","23,693.5","23,727.5","23,454.5","-","-1.26%"
"Oct 15, 2010","23,754.5","23,783.5","23,869.5","23,682.5","-","-0.45%"
"Oct 14, 2010","23,861.5","23,717.5","23,896.5","23,636.5","-","1.12%"
"Oct 13, 2010","23,597.5","23,327.5","23,597.5","23,066.5","-","2.07%"
"Oct 12, 2010","23,119.5","23,190.5","23,255.5","23,081.5","-","-0.73%"
"Oct 11, 2010","23,288.5","23,167.5","23,322.5","23,162.5","-","1.61%"
"Oct 08, 2010","22,920.5","22,899.5","23,101.5","22,891.5","-","-0.17%"
"Oct 07, 2010","22,959.5","22,955.5","22,987.5","22,851.5","-","0.16%"
"Oct 06, 2010","22,923.5","22,931.5","23,015.5","22,886.5","-","0.92%"
"Oct 05, 2010","22,715.5","22,558.5","22,715.5","22,519.5","-","0.40%"
"Oct 04, 2010","22,625.5","22,487.5","22,733.5","22,484.5","-","1.28%"
"Sep 30, 2010","22,340.5","22,318.5","22,393.5","22,216.5","-","-0.12%"
"Sep 29, 2010","22,366.5","22,262.5","22,471.5","22,258.5","-","1.08%"
"Sep 28, 2010","22,126.5","22,354.5","22,397.5","22,091.5","-","-1.06%"
"Sep 27, 2010","22,362.5","22,347.5","22,431.5","22,329.5","-","0.68%"
"Sep 24, 2010","22,212.5","22,011.5","22,212.5","21,985.5","-","0.97%"
"Sep 22, 2010","21,999.5","22,128.5","22,253.5","21,999.5","-","-0.31%"
"Sep 21, 2010","22,068.5","22,106.5","22,123.5","21,969.5","-","0.46%"
"Sep 20, 2010","21,968.5","21,914.5","22,035.5","21,907.5","-","-0.06%"
"Sep 17, 2010","21,981.5","21,739.5","22,014.5","21,716.5","-","1.22%"
"Sep 16, 2010","21,716.5","21,781.5","21,781.5","21,536.5","-","-0.19%"
"Sep 15, 2010","21,758.5","21,796.5","21,808.5","21,655.5","-","0.30%"
"Sep 14, 2010","21,692.5","21,697.5","21,796.5","21,682.5","-","-0.06%"
"Sep 13, 2010","21,706.5","21,384.5","21,744.5","21,382.5","-","2.39%"
"Sep 12, 2010","21,199.5","21,199.5","21,199.5","21,199.5","-","-0.07%"
"Sep 10, 2010","21,214.5","21,311.5","21,351.5","21,086.5","-","0.07%"
"Sep 09, 2010","21,200.5","21,111.5","21,267.5","21,109.5","-","0.81%"
"Sep 08, 2010","21,030.5","21,195.5","21,217.5","21,030.5","-","-1.61%"
"Sep 07, 2010","21,374.5","21,339.5","21,407.5","21,281.5","-","0.21%"
"Sep 06, 2010","21,329.5","21,128.5","21,361.5","21,085.5","-","1.60%"
"Sep 05, 2010","20,993.5","20,993.5","20,993.5","20,993.5","-","0.00%"
"Sep 03, 2010","20,993.5","20,842.5","20,993.5","20,785.5","-","0.86%"
"Sep 02, 2010","20,814.5","20,744.5","20,868.5","20,729.5","-","1.55%"
"Sep 01, 2010","20,496.5","20,463.5","20,539.5","20,394.5","-","0.78%"
"Aug 31, 2010","20,338.5","20,390.5","20,484.5","20,237.5","-","-1.49%"
"Aug 30, 2010","20,645.5","20,760.5","20,762.5","20,551.5","-","0.97%"
"Aug 29, 2010","20,447.5","20,447.5","20,447.5","20,447.5","-","-0.46%"
"Aug 27, 2010","20,542.5","20,513.5","20,677.5","20,485.5","-","-0.37%"
"Aug 26, 2010","20,618.5","20,639.5","20,639.5","20,545.5","-","-0.11%"
"Aug 25, 2010","20,640.5","20,575.5","20,641.5","20,464.5","-","0.32%"
"Aug 24, 2010","20,574.5","20,732.5","20,911.5","20,574.5","-","-1.49%"
"Aug 23, 2010","20,886.5","20,906.5","21,030.5","20,821.5","-","-0.32%"
"Aug 22, 2010","20,954.5","20,954.5","20,954.5","20,954.5","-","0.10%"
"Aug 20, 2010","20,933.5","20,899.5","20,966.5","20,810.5","-","-0.46%"
"Aug 19, 2010","21,029.5","21,078.5","21,290.5","20,979.5","-","0.31%"
"Aug 18, 2010","20,964.5","21,132.5","21,257.5","20,932.5","-","-0.75%"
"Aug 17, 2010","21,123.5","21,070.5","21,123.5","20,949.5","-","0.67%"
"Aug 16, 2010","20,983.5","20,866.5","21,191.5","20,851.5","-","-0.22%"
"Aug 15, 2010","21,030.5","21,030.5","21,030.5","21,030.5","-","0.08%"
"Aug 13, 2010","21,013.5","21,091.5","21,145.5","20,943.5","-","0.10%"
"Aug 12, 2010","20,992.5","21,034.5","21,077.5","20,861.5","-","-1.37%"
"Aug 11, 2010","21,283.5","21,433.5","21,660.5","21,211.5","-","-0.91%"
"Aug 10, 2010","21,478.5","21,725.5","21,743.5","21,445.5","-","-1.46%"
"Aug 09, 2010","21,796.5","21,626.5","21,796.5","21,607.5","-","0.78%"
"Aug 08, 2010","21,628.5","21,628.5","21,628.5","21,628.5","-","-0.12%"
"Aug 06, 2010","21,654.5","21,572.5","21,757.5","21,470.5","-","0.45%"
"Aug 05, 2010","21,558.5","21,574.5","21,627.5","21,451.5","-","0.20%"
"Aug 04, 2010","21,514.5","21,525.5","21,649.5","21,436.5","-","0.27%"
"Aug 03, 2010","21,456.5","21,596.5","21,596.5","21,419.5","-","0.29%"
"Aug 02, 2010","21,395.5","21,213.5","21,462.5","21,212.5","-","2.02%"
"Aug 01, 2010","20,972.5","20,972.5","20,972.5","20,972.5","-","0.09%"
"Jul 30, 2010","20,954.5","20,991.5","21,085.5","20,917.5","-","-0.07%"
"Jul 27, 2010","20,968.5","20,903.5","21,035.5","20,824.5","-","0.65%"
"Jul 26, 2010","20,832.5","21,030.5","21,030.5","20,832.5","-","-0.41%"
"Jul 25, 2010","20,918.5","20,918.5","20,918.5","20,918.5","-","0.00%"
"Jul 23, 2010","20,918.5","20,859.5","20,918.5","20,720.5","-","1.59%"
"Jul 22, 2010","20,590.5","20,448.5","20,621.5","20,380.5","-","0.26%"
"Jul 21, 2010","20,537.5","20,325.5","20,537.5","20,308.5","-","1.64%"
"Jul 20, 2010","20,206.5","20,067.5","20,431.5","20,015.5","-","0.98%"
"Jul 19, 2010","20,009.5","19,986.5","20,111.5","19,937.5","-","-0.87%"
"Jul 18, 2010","20,184.5","20,184.5","20,184.5","20,184.5","-","-0.10%"
"Jul 16, 2010","20,205.5","20,214.5","20,297.5","20,140.5","-","0.13%"
"Jul 15, 2010","20,178.5","20,507.5","20,702.5","20,178.5","-","-1.90%"
"Jul 14, 2010","20,569.5","20,768.5","20,771.5","20,535.5","-","0.66%"
"Jul 13, 2010","20,435.5","20,449.5","20,525.5","20,372.5","-","-0.38%"
"Jul 12, 2010","20,513.5","20,477.5","20,550.5","20,351.5","-","0.57%"
"Jul 11, 2010","20,397.5","20,397.5","20,397.5","20,397.5","-","0.00%"
"Jul 09, 2010","20,397.5","20,056.5","20,433.5","20,047.5","-","1.89%"
"Jul 08, 2010","20,018.5","20,127.5","20,212.5","19,955.5","-","1.26%"
"Jul 07, 2010","19,768.5","19,903.5","19,923.5","19,737.5","-","-1.29%"
"Jul 06, 2010","20,027.5","19,721.5","20,059.5","19,700.5","-","1.17%"
"Jul 05, 2010","19,795.5","19,872.5","19,919.5","19,757.5","-","-0.39%"
"Jul 04, 2010","19,872.5","19,872.5","19,872.5","19,872.5","-","0.04%"
"Jul 02, 2010","19,865.5","19,991.5","20,191.5","19,745.5","-","-1.07%"
"Jul 01, 2010","20,079.5","20,079.5","20,079.5","20,079.5","-","-0.06%"
"Jun 30, 2010","20,091.5","20,038.5","20,164.5","19,996.5","-","-1.63%"
"Jun 29, 2010","20,424.5","20,732.5","20,756.5","20,424.5","-","-1.57%"
"Jun 28, 2010","20,749.5","20,720.5","20,892.5","20,709.5","-","0.06%"
"Jun 25, 2010","20,736.5","20,644.5","20,796.5","20,588.5","-","0.02%"
"Jun 24, 2010","20,731.5","20,862.5","20,935.5","20,731.5","-","-0.96%"
"Jun 23, 2010","20,933.5","20,781.5","20,933.5","20,710.5","-","0.33%"
"Jun 22, 2010","20,864.5","20,933.5","20,992.5","20,828.5","-","-0.37%"
"Jun 21, 2010","20,942.5","20,472.5","20,973.5","20,470.5","-","2.76%"
"Jun 18, 2010","20,380.5","20,171.5","20,380.5","20,132.5","-","1.05%"
"Jun 17, 2010","20,168.5","20,195.5","20,214.5","20,079.5","-","0.19%"
"Jun 15, 2010","20,130.5","19,984.5","20,158.5","19,968.5","-","0.18%"
"Jun 14, 2010","20,094.5","20,087.5","20,120.5","20,023.5","-","1.20%"
"Jun 11, 2010","19,855.5","20,006.5","20,011.5","19,825.5","-","1.00%"
"Jun 10, 2010","19,658.5","19,494.5","19,723.5","19,465.5","-","0.47%"
"Jun 09, 2010","19,566.5","19,512.5","19,812.5","19,357.5","-","0.30%"
"Jun 08, 2010","19,507.5","19,487.5","19,507.5","19,309.5","-","0.96%"
"Jun 07, 2010","19,322.5","19,065.5","19,354.5","19,065.5","-","-2.35%"
"Jun 04, 2010","19,788.5","19,759.5","19,821.5","19,640.5","-","0.06%"
"Jun 03, 2010","19,777.5","19,798.5","19,840.5","19,715.5","-","1.50%"
"Jun 02, 2010","19,485.5","19,580.5","19,675.5","19,345.5","-","0.12%"
"Jun 01, 2010","19,461.5","19,556.5","19,769.5","19,430.5","-","-1.27%"
"May 31, 2010","19,712.5","19,705.5","19,790.5","19,580.5","-","0.03%"
"May 28, 2010","19,707.5","19,679.5","19,891.5","19,654.5","-","1.49%"
"May 27, 2010","19,417.5","19,013.5","19,539.5","18,959.5","-","1.48%"
"May 26, 2010","19,134.5","19,193.5","19,196.5","18,986.5","-","1.12%"
"May 25, 2010","18,923.5","19,237.5","19,273.5","18,923.5","-","-3.13%"
"May 24, 2010","19,535.5","19,347.5","19,713.5","19,347.5","-","0.41%"
"May 20, 2010","19,455.5","19,481.5","19,690.5","19,210.5","-","0.47%"
"May 19, 2010","19,364.5","19,491.5","19,718.5","19,364.5","-","-2.33%"
"May 18, 2010","19,826.5","19,648.5","19,879.5","19,537.5","-","0.99%"
"May 17, 2010","19,631.5","19,707.5","19,710.5","19,426.5","-","-1.52%"
"May 14, 2010","19,933.5","20,087.5","20,204.5","19,903.5","-","-1.37%"
"May 13, 2010","20,210.5","20,246.5","20,371.5","20,093.5","-","0.33%"
"May 12, 2010","20,144.5","19,928.5","20,144.5","19,824.5","-","0.95%"
"May 11, 2010","19,955.5","20,173.5","20,205.5","19,792.5","-","-1.21%"
"May 10, 2010","20,199.5","19,856.5","20,298.5","19,836.5","-","2.52%"
"May 07, 2010","19,702.5","19,438.5","19,854.5","19,438.5","-","-1.52%"
"May 06, 2010","20,007.5","19,928.5","20,105.5","19,684.5","-","-0.54%"
"May 05, 2010","20,115.5","20,124.5","20,271.5","20,047.5","-","-1.94%"
"May 04, 2010","20,513.5","20,732.5","20,765.5","20,482.5","-","-0.32%"
"May 03, 2010","20,579.5","20,573.5","20,641.5","20,543.5","-","-1.51%"
"Apr 30, 2010","20,894.5","20,671.5","20,894.5","20,613.5","-","1.92%"
"Apr 29, 2010","20,501.5","20,683.5","20,745.5","20,468.5","-","-1.90%"
"Apr 28, 2010","20,899.5","20,801.5","21,034.5","20,801.5","-","-1.70%"
"Apr 27, 2010","21,261.5","21,323.5","21,384.5","21,213.5","-","-1.16%"
"Apr 26, 2010","21,511.5","21,458.5","21,648.5","21,446.5","-","1.17%"
"Apr 23, 2010","21,263.5","21,408.5","21,446.5","21,232.5","-","-1.09%"
"Apr 22, 2010","21,497.5","21,289.5","21,497.5","21,190.5","-","0.39%"
"Apr 21, 2010","21,413.5","21,706.5","21,764.5","21,413.5","-","-1.00%"
"Apr 20, 2010","21,630.5","21,527.5","21,630.5","21,495.5","-","0.83%"
"Apr 19, 2010","21,452.5","21,554.5","21,630.5","21,313.5","-","-2.04%"
"Apr 16, 2010","21,898.5","21,997.5","22,139.5","21,795.5","-","-1.25%"
"Apr 15, 2010","22,175.5","22,314.5","22,356.5","22,100.5","-","0.28%"
"Apr 14, 2010","22,112.5","22,244.5","22,244.5","22,073.5","-","-0.16%"
"Apr 13, 2010","22,148.5","22,159.5","22,315.5","22,037.5","-","0.03%"
"Apr 12, 2010","22,141.5","22,408.5","22,408.5","22,141.5","-","-0.65%"
"Apr 09, 2010","22,285.5","21,998.5","22,285.5","21,972.5","-","1.79%"
"Apr 08, 2010","21,893.5","21,809.5","21,961.5","21,799.5","-","0.13%"
"Apr 07, 2010","21,864.5","21,785.5","21,934.5","21,724.5","-","1.56%"
"Apr 05, 2010","21,528.5","21,528.5","21,528.5","21,528.5","-","-0.04%"
"Apr 01, 2010","21,537.5","21,368.5","21,571.5","21,362.5","-","1.32%"
"Mar 31, 2010","21,256.5","21,346.5","21,428.5","21,223.5","-","-0.63%"
"Mar 30, 2010","21,391.5","21,241.5","21,459.5","21,177.5","-","0.84%"
"Mar 29, 2010","21,212.5","21,084.5","21,308.5","21,084.5","-","0.55%"
"Mar 26, 2010","21,096.5","20,756.5","21,160.5","20,581.5","-","1.69%"
"Mar 25, 2010","20,746.5","20,823.5","20,844.5","20,619.5","-","-1.36%"
